scenario_id,model,basis,repeat,fold,row_index_filtered,lignin,DM,lignin_shap
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,72,19.6,27.1,8.054471552310236
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,74,38.6,26.3,-20.751341017166204
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,77,30.8,88.7,-35.89781400297188
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,82,17.0,75.9,3.2141358367064443
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,83,21.3,83.9,7.987596392448055
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,87,27.5,37.8,0.593281030792195
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,88,21.1,24.7,6.216661233072358
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,95,16.3,88.0,1.2225260984767772
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,100,17.0,90.6,0.2449293492632035
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,103,11.4,35.2,20.302130214843253
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,107,16.3,89.0,2.617374292305977
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,112,12.0,73.9,19.162260474004476
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,125,19.8,28.4,6.59989356201903
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,2.0,126,15.4,26.7,5.664934711134646
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,2,35.4,57.2,-7.394905005490923
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,28,28.6,20.9,-14.887010465237427
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,33,28.6,22.3,-12.499566116436311
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,40,29.4,22.8,-17.28087210258424
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,42,26.7,21.5,5.781810421636223
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,45,25.1,28.9,-0.3448284719788486
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,47,17.8,32.1,3.635277214657662
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,58,21.4,89.4,4.6302542417668375
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,63,20.2,27.0,6.1054369207250705
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,66,29.4,27.7,-15.042403987737934
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,70,20.0,16.1,11.91885511996027
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,71,19.6,27.1,6.920371562999877
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,72,19.6,27.1,6.926319563019036
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,74,38.6,26.3,-24.063753968010033
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,77,30.8,88.7,-28.107096315018588
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,82,17.0,75.9,4.63070689156899
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,83,21.3,83.9,5.990751285451298
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,87,27.5,37.8,-8.029193441555394
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,88,21.1,24.7,4.789379489126373
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,95,16.3,88.0,4.447302615660756
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,100,17.0,90.6,2.81192903773067
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,103,11.4,35.2,12.528333903022876
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,107,16.3,89.0,4.92997913840468
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,112,12.0,73.9,9.38035284302444
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,125,19.8,28.4,5.250323205085784
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,2.0,126,15.4,26.7,9.887298372247825
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,0,17.9,80.6,9.029108846379064
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,5,35.4,75.9,-29.706153200220257
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,8,17.9,44.6,9.525317090129247
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,11,28.2,88.1,6.277132432427808
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,16,38.6,31.3,-44.98494867257628
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,18,35.4,49.6,-26.651606792632894
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,22,17.1,47.1,7.914626955595882
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,27,29.4,16.6,-56.67782443559004
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,29,28.6,18.4,12.6068597320833
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,36,21.1,18.4,15.087195575525428
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,39,29.4,69.8,-29.781729578530946
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,46,19.6,15.9,14.026149507286856
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,54,22.8,15.6,12.79243091004312
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,60,22.3,22.9,13.609468973917087
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,67,21.3,79.2,12.978005108022183
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,73,22.4,20.3,10.568846458012812
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,76,21.3,84.5,13.399492441886146
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,79,14.2,87.0,16.411334866870234
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,89,22.1,28.3,11.202553180054165
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,93,11.4,32.0,20.625040691713863
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,99,17.0,88.3,13.064100984016983
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,101,22.8,43.2,8.848917286815418
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,108,17.0,85.0,10.96915615089209
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,117,11.4,19.8,21.1706526886379
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,3.0,122,15.4,21.9,16.419739105137722
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,0,17.9,80.6,7.176187902625428
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,5,35.4,75.9,-29.89277452821351
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,8,17.9,44.6,6.226170284462344
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,11,28.2,88.1,12.300227815796045
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,16,38.6,31.3,-42.984279083282864
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,18,35.4,49.6,-25.994261606592314
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,22,17.1,47.1,4.727094922689153
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,27,29.4,16.6,-63.52512760107881
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,29,28.6,18.4,34.316338654587554
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,36,21.1,18.4,16.367899977112216
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,39,29.4,69.8,-29.924026272700274
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,46,19.6,15.9,10.506625772597939
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,54,22.8,15.6,15.562134878446763
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,60,22.3,22.9,15.106515591124044
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,67,21.3,79.2,13.915700701150957
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,73,22.4,20.3,14.747858205076412
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,76,21.3,84.5,14.194853572631274
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,79,14.2,87.0,15.241912390431631
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,89,22.1,28.3,14.759472768762675
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,93,11.4,32.0,30.08637737068132
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,99,17.0,88.3,13.11087973937993
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,101,22.8,43.2,13.02317045588239
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,108,17.0,85.0,11.418769357082228
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,117,11.4,19.8,29.511543807979965
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,3.0,122,15.4,21.9,14.990030438150566
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,0,17.9,80.6,4.33442213155337
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,5,35.4,75.9,-18.20891566538002
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,8,17.9,44.6,3.3249869944426567
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,11,28.2,88.1,-8.398001974542668
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,16,38.6,31.3,-31.882065991443348
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,18,35.4,49.6,-19.130460829263317
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,22,17.1,47.1,4.743402004738013
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,27,29.4,16.6,-21.681922924795877
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,29,28.6,18.4,-6.7417185677091345
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,36,21.1,18.4,8.496077948203451
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,39,29.4,69.8,-17.972840593567145
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,46,19.6,15.9,8.508431369919125
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,54,22.8,15.6,7.202568362039394
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,60,22.3,22.9,8.673108061976095
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,67,21.3,79.2,6.448209752812362
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,73,22.4,20.3,7.971846546951582
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,76,21.3,84.5,5.500925161921951
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,79,14.2,87.0,8.11585995273522
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,89,22.1,28.3,6.799986167918302
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,93,11.4,32.0,13.975702030210263
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,99,17.0,88.3,6.5676919433658325
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,101,22.8,43.2,3.4710782377184635
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,108,17.0,85.0,4.844032413116647
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,117,11.4,19.8,9.755387686574386
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,3.0,122,15.4,21.9,2.989354368363572
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,4,29.4,45.6,-26.529260774234338
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,21,35.4,60.3,-21.4324324236481
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,31,48.7,57.6,-16.005787730825915
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,48,19.2,50.3,7.206276030296257
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,50,27.1,21.3,10.474670903586116
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,51,21.1,23.6,8.634343696408065
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,52,19.4,16.5,12.304965845086414
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,53,19.7,26.6,8.96971978920163
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,57,31.2,15.3,-37.54220595605659
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,61,21.1,19.8,9.664007839987498
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,62,18.1,17.5,9.128647765865711
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,65,27.1,39.9,6.313069703706049
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,69,18.1,15.5,10.92281000392108
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,81,18.7,79.8,5.064488807117425
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,85,17.9,37.9,6.466248769429049
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,90,27.4,18.2,10.526399989588436
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,94,21.9,17.6,9.829756769521946
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,102,18.1,31.3,7.0983566850834325
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,104,11.4,28.5,11.04502108570758
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,105,11.4,33.6,11.76358254915689
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,109,21.3,84.9,9.42969374048606
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,116,17.0,88.8,7.607252485928371
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,119,15.4,24.6,8.904914964276244
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,121,15.4,23.6,10.800667912030654
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,4.0,124,6.2,87.0,10.520699036947226
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,4,29.4,45.6,-29.867028239097507
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,21,35.4,60.3,-20.314858394219275
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,31,48.7,57.6,-13.257804191771516
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,48,19.2,50.3,10.844896024197181
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,50,27.1,21.3,15.45406383559302
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,51,21.1,23.6,11.38605648685704
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,52,19.4,16.5,16.04416554482606
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,53,19.7,26.6,10.281931477437555
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,57,31.2,15.3,-39.31914576553352
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,61,21.1,19.8,15.005496166235039
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,62,18.1,17.5,11.874257172299894
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,65,27.1,39.9,15.125759728622622
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,69,18.1,15.5,14.752957528757443
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,81,18.7,79.8,6.894095552945254
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,85,17.9,37.9,10.730227195248215
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,90,27.4,18.2,19.22338905463606
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,94,21.9,17.6,15.040312479565968
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,102,18.1,31.3,11.619780971277164
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,104,11.4,28.5,18.91340328820084
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,105,11.4,33.6,22.43099529834198
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,109,21.3,84.9,10.942572545542024
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,116,17.0,88.8,9.91200317904492
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,119,15.4,24.6,12.752502564876146
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,121,15.4,23.6,13.914129045366032
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,4.0,124,6.2,87.0,19.76264715431339
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,4,29.4,45.6,-13.04249033129018
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,21,35.4,60.3,-19.946086713889052
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,31,48.7,57.6,-13.130946770679182
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,48,19.2,50.3,5.28597286053414
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,50,27.1,21.3,3.8299414973259185
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,51,21.1,23.6,7.10751669562288
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,52,19.4,16.5,8.443576350409858
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,53,19.7,26.6,9.214340821187594
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,57,31.2,15.3,-23.52028492565507
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,61,21.1,19.8,7.217911705664318
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,62,18.1,17.5,10.500938558892896
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,65,27.1,39.9,1.5457574922809012
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,69,18.1,15.5,8.80349154939393
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,81,18.7,79.8,4.485130379270653
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,85,17.9,37.9,4.033459666384388
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,90,27.4,18.2,3.368614451952001
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,94,21.9,17.6,5.209422414058469
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,102,18.1,31.3,5.500034138033362
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,104,11.4,28.5,9.240246393537564
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,105,11.4,33.6,8.70518405655426
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,109,21.3,84.9,5.048460269328566
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,116,17.0,88.8,4.295982877500933
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,119,15.4,24.6,8.14627701617668
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,121,15.4,23.6,8.320353939947317
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,4.0,124,6.2,87.0,9.077051102238572
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,6,48.5,17.0,-38.0189909646994
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,7,22.8,68.3,-0.14036845943435328
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,12,29.4,43.1,-26.575271890889
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,13,29.4,43.1,-30.599530111255035
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,14,48.7,20.2,-43.88246666125778
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,15,48.7,33.2,-39.775945038585526
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,19,48.7,31.5,-40.069864350894264
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,23,28.9,54.6,-17.57771032628915
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,24,48.7,81.6,-36.67288013170688
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,25,48.7,34.4,-42.39645352872351
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,35,23.7,71.9,-2.8287553734039332
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,38,48.7,51.0,-36.865314249217654
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,41,17.0,54.0,8.776081797983126
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,44,25.1,18.6,7.58062816589913
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,49,27.1,27.8,-4.431155732940393
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,56,26.0,15.3,6.446910514680088
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,59,16.1,72.0,10.202490114317936
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,64,27.1,23.4,-2.6558443864134915
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,75,17.6,52.2,9.773866461991341
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,86,23.7,86.0,-1.5169795798075538
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,91,30.8,82.8,-51.24249717196972
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,92,11.4,30.2,15.25652015588561
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,97,16.3,86.3,11.685185726155922
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,98,17.0,86.5,10.887438414497199
A_BMP_VS_all_features,RandomForest,outer_fold_heldout,4.0,5.0,118,14.0,23.3,13.910293504041189
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,6,48.5,17.0,-38.378787485586265
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,7,22.8,68.3,5.4709359924864245
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,12,29.4,43.1,-22.41416795704002
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,13,29.4,43.1,-32.83986389263818
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,14,48.7,20.2,-36.68359049379229
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,15,48.7,33.2,-34.63791680873135
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,19,48.7,31.5,-42.07993380434873
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,23,28.9,54.6,-14.109021403807143
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,24,48.7,81.6,-32.031020314314695
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,25,48.7,34.4,-36.40786828499686
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,35,23.7,71.9,-0.4207803548182262
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,38,48.7,51.0,-30.45072361604129
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,41,17.0,54.0,6.5836588238681815
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,44,25.1,18.6,11.695950094937483
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,49,27.1,27.8,2.3419316147361204
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,56,26.0,15.3,10.93342801832369
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,59,16.1,72.0,6.58382895005699
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,64,27.1,23.4,6.917247527161577
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,75,17.6,52.2,9.116559996819968
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,86,23.7,86.0,-1.8038327910688956
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,91,30.8,82.8,-47.0738013574785
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,92,11.4,30.2,22.95196179849327
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,97,16.3,86.3,9.625204515944048
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,98,17.0,86.5,9.740701499958801
A_BMP_VS_all_features,GradientBoosting,outer_fold_heldout,4.0,5.0,118,14.0,23.3,10.83690777193772
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,5.0,6,48.5,17.0,-27.87393270116176
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,5.0,7,22.8,68.3,1.31854274926125
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,5.0,12,29.4,43.1,-14.988585866594445
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,5.0,13,29.4,43.1,-19.230669782719563
A_BMP_VS_all_features,ExtraTrees,outer_fold_heldout,4.0,5.0,14,48.7,20.2,-19.071855229375345
