scenario_id,model,basis,outer_id,repeat,fold,feature,mean_abs_shap,rank
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,24,5,4,Nitrogen,2.508473518517315,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,24,5,4,Cellulose,2.328343768079751,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,25,5,5,Hydrogen,13.960183704749403,1
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,25,5,5,Lignin,11.52778924784694,2
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,25,5,5,Oxygen,9.445923685102299,3
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,25,5,5,Carbon,7.862882135094157,4
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,25,5,5,Sulfur,6.254366318845189,5
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,25,5,5,C/N,3.6117878083829127,6
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,25,5,5,Cellulose,3.2448715944509474,7
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,25,5,5,Hemicelluloses,3.1261092437100797,8
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,25,5,5,Nitrogen,3.013786589982218,9
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,25,5,5,Lignin,17.49484942177936,1
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,25,5,5,Oxygen,13.628741493079858,2
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,25,5,5,C/N,9.978735680181856,3
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,25,5,5,Hydrogen,9.231818436661767,4
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,25,5,5,Carbon,8.671092894924668,5
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,25,5,5,Cellulose,4.246278923128426,6
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,25,5,5,Hemicelluloses,4.08261725837894,7
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,25,5,5,Sulfur,2.6061540405664414,8
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,25,5,5,Nitrogen,1.9044606571721214,9
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,25,5,5,Oxygen,12.541660391019855,1
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,25,5,5,Lignin,12.445921888092316,2
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,25,5,5,Hydrogen,10.641130956560394,3
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,25,5,5,Carbon,10.197734259450918,4
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,25,5,5,Sulfur,6.3513546058024595,5
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,25,5,5,C/N,5.977459601085695,6
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,25,5,5,Cellulose,4.060930086694901,7
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,25,5,5,Hemicelluloses,2.8964144755307046,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,25,5,5,Nitrogen,2.688572857741677,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,26,6,1,Hydrogen,17.964956138498785,1
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,26,6,1,Oxygen,13.183209715726832,2
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,26,6,1,Carbon,13.178755834640254,3
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,26,6,1,Lignin,13.045564605261482,4
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,26,6,1,C/N,5.21504200113193,5
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,26,6,1,Hemicelluloses,2.4162830644264233,6
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,26,6,1,Nitrogen,1.9878376133304927,7
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,26,6,1,Sulfur,1.903793690189081,8
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,26,6,1,Cellulose,1.005843381927797,9
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,26,6,1,Hydrogen,18.071878707235168,1
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,26,6,1,Lignin,16.663027686597907,2
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,26,6,1,Oxygen,13.862190905704947,3
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,26,6,1,Carbon,12.085578946245388,4
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,26,6,1,C/N,6.367450905486441,5
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,26,6,1,Hemicelluloses,3.9790299741262527,6
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,26,6,1,Cellulose,2.950591930278514,7
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,26,6,1,Nitrogen,2.6719835551026345,8
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,26,6,1,Sulfur,1.9445127091256345,9
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,26,6,1,Hydrogen,17.23698488050217,1
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,26,6,1,Oxygen,12.064878803300306,2
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,26,6,1,Carbon,9.975526353846961,3
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,26,6,1,Lignin,8.741247036633881,4
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,26,6,1,Sulfur,5.158764114116921,5
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,26,6,1,Nitrogen,4.49669767475371,6
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,26,6,1,C/N,4.354358890222606,7
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,26,6,1,Hemicelluloses,3.8772000600977394,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,26,6,1,Cellulose,2.146865899198576,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,27,6,2,Oxygen,12.841525614502977,1
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,27,6,2,Lignin,12.778233148754028,2
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,27,6,2,Carbon,9.392638834104117,3
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,27,6,2,Hydrogen,7.686221982804251,4
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,27,6,2,Hemicelluloses,5.59993006740341,5
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,27,6,2,Sulfur,3.2245925433161298,6
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,27,6,2,C/N,2.7454720444044107,7
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,27,6,2,Nitrogen,2.1650563286424074,8
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,27,6,2,Cellulose,1.6479597592673407,9
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,27,6,2,Oxygen,19.323298573247005,1
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,27,6,2,Lignin,18.80207573606284,2
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,27,6,2,Carbon,9.195239876254924,3
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,27,6,2,Hydrogen,6.758260167018624,4
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,27,6,2,C/N,5.158553393148509,5
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,27,6,2,Hemicelluloses,4.242225074845898,6
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,27,6,2,Sulfur,2.6534755437176445,7
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,27,6,2,Cellulose,2.323224158702779,8
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,27,6,2,Nitrogen,2.0041591363952223,9
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,27,6,2,Oxygen,14.63457092410177,1
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,27,6,2,Lignin,12.369415927363272,2
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,27,6,2,Carbon,11.399366938910175,3
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,27,6,2,Hydrogen,8.544074026291971,4
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,27,6,2,Hemicelluloses,3.4919986267336665,5
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,27,6,2,C/N,3.024980830362197,6
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,27,6,2,Sulfur,2.8893104885029306,7
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,27,6,2,Cellulose,2.5286545908326437,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,27,6,2,Nitrogen,1.9597794767664345,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,28,6,3,Lignin,11.43144280045145,1
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,28,6,3,Oxygen,9.05118041398121,2
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,28,6,3,Hydrogen,8.988019228750781,3
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,28,6,3,Carbon,8.47523521559418,4
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,28,6,3,Hemicelluloses,4.994874108875994,5
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,28,6,3,C/N,2.6600941521439796,6
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,28,6,3,Nitrogen,2.2286196930359075,7
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,28,6,3,Sulfur,1.6224393394214807,8
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,28,6,3,Cellulose,1.2404824002550632,9
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,28,6,3,Lignin,14.144440234206446,1
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,28,6,3,Oxygen,12.493599344166453,2
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,28,6,3,Hydrogen,10.9220342855982,3
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,28,6,3,Carbon,8.137021717362003,4
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,28,6,3,Hemicelluloses,5.928138137898807,5
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,28,6,3,C/N,4.062402542654722,6
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,28,6,3,Nitrogen,2.384113532233252,7
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,28,6,3,Cellulose,2.0640354373937133,8
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,28,6,3,Sulfur,1.6349270851048694,9
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,28,6,3,Hydrogen,12.745269443545633,1
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,28,6,3,Lignin,8.879988576828312,2
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,28,6,3,Oxygen,8.672106155067665,3
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,28,6,3,Carbon,8.480926687688553,4
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,28,6,3,C/N,3.1070883718644726,5
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,28,6,3,Hemicelluloses,2.676175459270659,6
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,28,6,3,Sulfur,2.3882695947361534,7
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,28,6,3,Nitrogen,1.8970428263518893,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,28,6,3,Cellulose,1.399166233138664,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,29,6,4,Lignin,16.03177965835277,1
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,29,6,4,Hydrogen,13.397239961272478,2
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,29,6,4,Oxygen,9.44215299028071,3
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,29,6,4,Carbon,7.194763947449458,4
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,29,6,4,Hemicelluloses,7.146202969845316,5
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,29,6,4,C/N,2.041580508554753,6
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,29,6,4,Nitrogen,1.7350828382954844,7
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,29,6,4,Cellulose,1.4427110277657231,8
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,29,6,4,Sulfur,1.0877333406981264,9
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,29,6,4,Lignin,23.11651871070014,1
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,29,6,4,Oxygen,12.198686797028758,2
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,29,6,4,Hydrogen,11.179783113719193,3
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,29,6,4,Carbon,8.110542844925835,4
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,29,6,4,Hemicelluloses,7.509764262865502,5
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,29,6,4,C/N,4.323641524376136,6
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,29,6,4,Nitrogen,3.478651162690085,7
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,29,6,4,Cellulose,3.4763249358763706,8
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,29,6,4,Sulfur,0.9791754060862448,9
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,29,6,4,Hydrogen,15.600352423774668,1
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,29,6,4,Lignin,13.23059985945772,2
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,29,6,4,Oxygen,11.752472832682825,3
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,29,6,4,Carbon,9.488205490326884,4
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,29,6,4,Hemicelluloses,5.751239116680613,5
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,29,6,4,Cellulose,3.635481670001448,6
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,29,6,4,C/N,2.7361036701547516,7
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,29,6,4,Sulfur,2.397207307050231,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,29,6,4,Nitrogen,1.9440422836350728,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,30,6,5,Hydrogen,18.167407561432643,1
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,30,6,5,Lignin,14.452665077891748,2
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,30,6,5,Oxygen,10.544524050961973,3
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,30,6,5,Carbon,4.6966175643089345,4
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,30,6,5,Hemicelluloses,3.5492410438068935,5
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,30,6,5,C/N,2.317102975094767,6
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,30,6,5,Cellulose,1.8011471307823306,7
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,30,6,5,Nitrogen,1.3916095271784683,8
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,30,6,5,Sulfur,1.0147020137270903,9
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,30,6,5,Hydrogen,17.20102677656187,1
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,30,6,5,Lignin,16.525006352662725,2
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,30,6,5,Oxygen,11.754108456066554,3
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,30,6,5,Carbon,6.041850941092858,4
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,30,6,5,C/N,4.513179757786733,5
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,30,6,5,Hemicelluloses,4.03423068133173,6
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,30,6,5,Cellulose,3.421093624799571,7
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,30,6,5,Nitrogen,1.541624658730924,8
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,30,6,5,Sulfur,0.821518815758467,9
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,30,6,5,Hydrogen,17.922525525389734,1
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,30,6,5,Lignin,11.74646633389656,2
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,30,6,5,Oxygen,9.229598629692878,3
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,30,6,5,Carbon,5.82750312973799,4
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,30,6,5,C/N,4.004626713918669,5
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,30,6,5,Hemicelluloses,3.378875912186355,6
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,30,6,5,Cellulose,2.44531871822905,7
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,30,6,5,Sulfur,2.3388191672833547,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,30,6,5,Nitrogen,2.181801505814471,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,31,7,1,Lignin,14.78979436624679,1
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,31,7,1,Hydrogen,8.982935773686744,2
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,31,7,1,Carbon,8.278033358650596,3
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,31,7,1,Oxygen,7.114250187995148,4
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,31,7,1,Hemicelluloses,5.016364105424477,5
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,31,7,1,Nitrogen,3.397060478070764,6
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,31,7,1,C/N,3.0967228612814504,7
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,31,7,1,Cellulose,2.65646199509572,8
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,31,7,1,Sulfur,1.047892201813887,9
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,31,7,1,Lignin,23.334887241579278,1
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,31,7,1,Oxygen,10.196954212347958,2
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,31,7,1,Carbon,9.533845023292958,3
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,31,7,1,Hydrogen,8.40920945536229,4
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,31,7,1,C/N,6.704362128101308,5
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,31,7,1,Hemicelluloses,6.34402700495005,6
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,31,7,1,Cellulose,4.160758585290041,7
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,31,7,1,Sulfur,2.1118740951377,8
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,31,7,1,Nitrogen,2.1055433120177858,9
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,31,7,1,Lignin,14.849289401746747,1
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,31,7,1,Hydrogen,12.17086227706033,2
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,31,7,1,Carbon,10.101824304877908,3
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,31,7,1,Oxygen,7.899036461918993,4
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,31,7,1,Cellulose,5.338450193884457,5
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,31,7,1,C/N,4.031253787016139,6
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,31,7,1,Hemicelluloses,3.429395081238435,7
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,31,7,1,Nitrogen,3.2796338029615955,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,31,7,1,Sulfur,2.7779300025413423,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,32,7,2,Oxygen,17.690053798768165,1
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,32,7,2,Lignin,10.356381062300073,2
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,32,7,2,Hydrogen,9.090966243523656,3
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,32,7,2,Carbon,7.881599148628407,4
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,32,7,2,Hemicelluloses,6.273432069088598,5
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,32,7,2,C/N,2.3763644371083164,6
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,32,7,2,Nitrogen,1.5917229188759252,7
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,32,7,2,Cellulose,1.299166233452573,8
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,32,7,2,Sulfur,1.257173340466826,9
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,32,7,2,Oxygen,26.095078956933527,1
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,32,7,2,Lignin,14.38274096788836,2
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,32,7,2,Carbon,6.96344817402042,3
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,32,7,2,Hemicelluloses,6.309631001078125,4
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,32,7,2,Hydrogen,5.878486249640542,5
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,32,7,2,C/N,4.513498269764406,6
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,32,7,2,Nitrogen,3.034480289552764,7
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,32,7,2,Cellulose,3.018853708614292,8
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,32,7,2,Sulfur,2.335569250987812,9
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,32,7,2,Oxygen,22.580316097796874,1
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,32,7,2,Lignin,11.70617136318392,2
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,32,7,2,Hydrogen,9.325598120620159,3
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,32,7,2,Carbon,7.816003159094076,4
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,32,7,2,Hemicelluloses,4.007786803325635,5
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,32,7,2,Sulfur,3.488946336437296,6
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,32,7,2,C/N,2.8889128754324793,7
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,32,7,2,Cellulose,1.9083513246161252,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,32,7,2,Nitrogen,1.8451562614613777,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,33,7,3,Hydrogen,16.314960750516843,1
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,33,7,3,Lignin,11.001788410402275,2
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,33,7,3,Oxygen,9.059886400771763,3
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,33,7,3,Carbon,8.843575027571534,4
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,33,7,3,Hemicelluloses,7.873592933083898,5
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,33,7,3,C/N,4.035579404376599,6
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,33,7,3,Nitrogen,2.8818725419834204,7
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,33,7,3,Sulfur,2.3180367060416267,8
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,33,7,3,Cellulose,1.4480342667426696,9
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,33,7,3,Lignin,19.603278060167924,1
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,33,7,3,Hydrogen,13.58377179226266,2
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,33,7,3,Oxygen,9.027268592953227,3
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,33,7,3,Carbon,8.926277662174977,4
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,33,7,3,Hemicelluloses,7.010383100384225,5
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,33,7,3,C/N,5.157269968881788,6
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,33,7,3,Nitrogen,3.719151869188611,7
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,33,7,3,Cellulose,2.7968004673126425,8
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,33,7,3,Sulfur,0.9061385508505024,9
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,33,7,3,Hydrogen,16.55611096901785,1
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,33,7,3,Lignin,10.979047741995348,2
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,33,7,3,Oxygen,9.701952541969074,3
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,33,7,3,Carbon,7.651377798069659,4
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,33,7,3,C/N,5.081933287823949,5
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,33,7,3,Hemicelluloses,5.067953915875431,6
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,33,7,3,Nitrogen,4.383520296292527,7
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,33,7,3,Sulfur,2.9439245732842307,8
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,33,7,3,Cellulose,2.2368803263345916,9
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,34,7,4,Lignin,13.869361936395041,1
