comparison_method,model,outer_id,repeat,fold,n,R2,RMSE,MAE,MAPE_pct,nRMSE_mean_pct,nRMSE_range_pct,RPD,bias_pred_minus_obs,median_abs_error
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,21,5,1,26,0.7342875464924941,41.95722776713012,33.07797667176431,21.72360642320796,16.560539117558708,11.023563969567626,1.9783845640482396,-5.050427884589902,22.45608361202204
direct_BMPDM_all_features,RF_nested_gridsearch,21,5,1,26,0.6574001961216156,47.64248277555442,35.26680644121693,30.017625705018737,18.80451215798123,12.517270193832708,1.742300714171386,-1.6755848383279084,24.041939593641587
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,21,5,1,26,0.43227784732723296,61.329404962821876,49.778811881188126,31.907891473424165,24.20674729942677,16.11328142496647,1.3534703592031572,-8.669401370906332,38.618049504950505
direct_BMPDM_all_features,Mean_baseline,21,5,1,26,-5.2520396017330384e-05,81.39771902133563,66.19862947448591,54.478049294912736,32.127721054747944,21.38589726634744,1.0197771235209776,-0.5898815689261345,60.4537277227723
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,21,5,1,26,0.6848580279858312,45.69345051289309,34.78588521102285,14.491893389286398,18.035228133633147,12.00519437353673,1.8166177172661673,-14.860608429818638,30.291471425130936
direct_BMPDM_all_features,LinearRegression,21,5,1,26,0.6493561444315389,48.19854711173314,38.08319248590426,23.180697701279733,19.023991033999373,12.663366852436628,1.7221998740401783,-17.876978885180286,32.94380956675968
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,21,5,1,26,0.685412071392985,45.65326657362729,36.43605063973043,18.50632256399514,18.019367512388047,11.994636711636275,1.8182167015557593,-12.659002404906532,31.446632609384032
direct_BMPDM_all_features,Ridge_alpha_1,21,5,1,26,0.6838515827363747,45.76635622162694,36.01049051456021,16.092699629908562,18.064004053912758,12.02434913629739,1.8137238490819838,-14.912796267222774,29.898517213908036
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,21,5,1,26,0.754215902705455,40.35317589985358,32.24895230769233,21.669173827691594,15.927419030548654,10.60212601214185,2.057025993957705,-3.8635461538461366,24.762820000000062
direct_BMPDM_all_features,RF_fixed_selected_params,21,5,1,26,0.6815121622465066,45.93537401232854,35.336191538461534,29.29401113682719,18.13071546177822,12.06875575053165,1.8070503081670377,-1.148571538461539,27.561080000000004
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,21,5,1,26,0.7643525120267078,39.512293385135614,32.59321483267393,21.914882628337562,15.595522274748989,10.381198112821814,2.100802678185558,-1.842277262999592,27.19235458807536
direct_BMPDM_all_features,GradientBoosting_fixed,21,5,1,26,0.7463732296154757,40.9919309397555,31.651197806452128,26.358011563735012,16.179535969340318,10.76994827824397,2.024972472917655,0.15496144249457716,28.97608690894566
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,21,5,1,26,0.7316043075018241,42.16854356123733,34.631493846153866,21.307639298826533,16.643945568859383,11.079083680904363,1.9684704463222105,-7.1185884615384385,30.09967999999995
direct_BMPDM_all_features,ExtraTrees_fixed,21,5,1,26,0.6644311407552447,47.15108126503047,36.38163653846156,28.626935001830244,18.610555732103286,12.388162617515508,1.7604587113956351,-2.899674230769226,30.69730000000007
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,22,5,2,26,0.5820077548380556,43.01900120533309,30.571194349905017,16.94637702360013,17.54675771271044,16.399248714498192,1.5773662976816478,17.60558978341857,19.796184192894827
direct_BMPDM_all_features,RF_nested_gridsearch,22,5,2,26,0.4728315821100637,48.3115423686198,35.760129442099064,19.688734776219786,19.705500009712576,18.416815288259055,1.4045654378713055,17.15491544664151,22.1233849900498
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,22,5,2,26,0.29504687874152336,55.86712589913916,44.40925133282558,23.688663428815275,22.78730083896412,21.297074941632708,1.2146091564424684,11.414028941355715,37.70468316831682
direct_BMPDM_all_features,Mean_baseline,22,5,2,26,-0.021282186314100837,67.24331092015316,54.57036214775323,29.172927080070366,27.4274634802565,25.633783892435346,1.0091222715340984,9.706984386900215,45.46670792079209
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,22,5,2,26,0.4322172178209851,50.13803624115825,38.83302723270343,21.444340817731998,20.450497442177586,19.113091967215322,1.3533980935119894,24.98972391271968,34.04309479437998
direct_BMPDM_all_features,LinearRegression,22,5,2,26,0.38942643948080247,51.9930396014014,40.031594886700525,22.39008896992363,21.207123435493656,19.82023673158717,1.3051116684355115,25.205526180664386,35.94672734633609
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,22,5,2,26,0.4415586712469841,49.72387734902267,38.84071119803814,21.18852705208487,20.281568700662163,18.955210694076644,1.3646707835134728,23.32176751811823,36.381138800326596
direct_BMPDM_all_features,Ridge_alpha_1,22,5,2,26,0.39758736315182397,51.64440133243477,40.03254087002397,22.247902523965827,21.064919500870978,19.687332537533795,1.3139221466510027,24.30147002277632,36.58439827096308
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,22,5,2,26,0.5815092079707678,43.044648328326026,31.555744615384583,17.382646966314912,17.557218761097804,16.409025639507792,1.5764264617435544,18.216778461538485,24.22935999999993
direct_BMPDM_all_features,RF_fixed_selected_params,22,5,2,26,0.5237647949334173,45.91842243451649,33.16727538461539,18.594769668228583,18.729384933011016,17.50453541417127,1.4777668539895497,16.80333692307694,22.325879999999955
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,22,5,2,26,0.6012347399621325,42.01795084557131,31.21783715524642,16.432823357849877,17.138445394227695,16.017638882435513,1.614946024155547,15.870747983119497,19.392724951761664
direct_BMPDM_all_features,GradientBoosting_fixed,22,5,2,26,0.5418977900329294,45.03575046217132,32.796141762923014,17.77713668539794,18.369357252112163,17.168052539110686,1.50673014138437,16.96561295182581,21.853130646380052
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,22,5,2,26,0.6264291684278883,40.66892475189787,30.733388076923077,16.816994910788715,16.588199378500168,15.503377420926823,1.668515287167802,17.525440384615354,22.707115000000073
direct_BMPDM_all_features,ExtraTrees_fixed,22,5,2,26,0.44871502464362745,49.40424751511045,36.486891153846166,20.46083839980346,20.151196839478263,18.833364788871144,1.3734997712588255,19.739494230769328,24.729539999999844
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,23,5,3,25,0.49590187061862934,36.25981449759987,29.183714461558637,12.366965024549058,14.145847988080234,15.990181157243411,1.4374966476465154,-2.0485616454790603,25.6550508035009
direct_BMPDM_all_features,RF_nested_gridsearch,23,5,3,25,0.4837042966876367,36.69587860519394,28.981429158859324,12.348083822621858,14.315967352024911,16.182480653895894,1.4204146014698986,-0.45338082860171314,20.989313333333456
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,23,5,3,25,0.29808333534788134,42.78689897903903,32.04824000000001,13.376208706485587,16.692224635591973,18.868553943561793,1.2182084476399928,-5.5177599999999964,23.92352941176472
direct_BMPDM_all_features,Mean_baseline,23,5,3,25,-0.00703697473107856,51.249631059653716,41.07157529411765,17.30485400282397,19.993745154516564,22.600526126243576,1.0170485271184413,-4.284114117647034,32.07079411764704
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,23,5,3,25,0.37471369852492364,40.38382881123161,30.79502350294074,13.301138168658944,15.75472769112348,17.808826312595798,1.2906988593931368,1.3171914846846722,22.317029014208913
direct_BMPDM_all_features,LinearRegression,23,5,3,25,0.37744555526263746,40.29551438806643,30.702253336305425,13.274684682850896,15.720274056361164,17.769880619001526,1.2935276438615395,1.4904877583951441,22.012943845218444
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,23,5,3,25,0.44631341049696693,38.00143857148887,28.751994816722934,12.458251574898062,14.825298496665864,16.75821830346612,1.3716154899380741,0.33571463518932776,23.190530206646912
direct_BMPDM_all_features,Ridge_alpha_1,23,5,3,25,0.42292595556335166,38.79571904724996,29.524833126434444,12.762329933830205,15.135166901281123,17.10848729609767,1.34353385024524,0.8885952107974958,22.515420834050587
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,23,5,3,25,0.4158491663620617,39.03287451770305,30.437932800000016,13.141085568081511,15.227687099772295,17.213070261772447,1.3353708234053887,1.3838191999999947,25.881200000000007
direct_BMPDM_all_features,RF_fixed_selected_params,23,5,3,25,0.4854516380785784,36.63372955865739,28.527354400000004,12.097284120250693,14.2917214760575,16.1550736048903,1.4228243319077072,0.41328079999998635,21.990179999999953
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,23,5,3,25,0.34891902719046286,41.20837954194617,33.19820408977696,14.179378608401072,16.076405268815467,18.172444156209867,1.264872881777061,-0.2837714656672881,29.293649935628082
direct_BMPDM_all_features,GradientBoosting_fixed,23,5,3,25,0.2988225829997,42.764361797158315,33.89670479045184,14.849674069881164,16.683432325058078,18.85861529312909,1.218850453838596,0.5049953425837316,31.08099098175893
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,23,5,3,25,0.3604230887133286,40.842698053042334,32.096624400000024,13.77651288882541,15.933743900417374,18.011182623727123,1.2761978093830095,-0.2694244000000663,28.162530000000288
direct_BMPDM_all_features,ExtraTrees_fixed,23,5,3,25,0.3991751433784688,39.586032854369485,28.837625999999972,12.356290321804005,15.443487810620956,17.457007031292356,1.316710921155894,2.261546000000018,26.277429999999924
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,24,5,4,25,0.46526407636729494,45.97718903031882,35.47023470657663,13.329768319159491,17.60650443119733,19.536993817433444,1.3957084343026345,-13.237699174405178,27.143930381755354
direct_BMPDM_all_features,RF_nested_gridsearch,24,5,4,25,0.4561347701312847,46.368001994411614,34.68739643140414,13.379282213777163,17.756162344810352,19.70306117875514,1.3839446979595231,-15.252313200139868,27.65373736507928
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,24,5,4,25,0.2576454524478653,54.17244306642472,45.168036862745105,18.74055693193182,20.74479495188003,23.01938651721584,1.184564455334942,-11.341599999999985,45.22930392156863
direct_BMPDM_all_features,Mean_baseline,24,5,4,25,-0.026691187756011425,63.707806511562595,53.76066705882352,23.30973381774272,24.39626695986183,27.07122919406571,1.0072666762352889,-10.272039607843121,49.25251960784311
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,24,5,4,25,0.49112831528000644,44.851490305547735,37.04355896685947,14.961038053836253,17.17542936976185,19.058652938184768,1.4307384231378637,-8.587802982223689,41.61893043667399
direct_BMPDM_all_features,LinearRegression,24,5,4,25,0.49807035817094103,44.54450704893893,37.07154982452059,15.136017866794877,17.057873203719986,18.928207164684636,1.440598510712919,-7.8857933903858655,40.83667518510808
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,24,5,4,25,0.5060446863964431,44.18924342659059,36.505147177282794,14.542547314784871,16.921828554774734,18.777245713152624,1.4521803393567088,-8.251946160292356,33.138207681775356
direct_BMPDM_all_features,Ridge_alpha_1,24,5,4,25,0.5098837208564218,44.01718845493152,36.720579527684045,14.880773127431308,16.855941825185255,18.704134742507044,1.4578566411811134,-7.899667789883134,42.092960209559806
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,24,5,4,25,0.5048307047257259,44.243511505174,33.13183279999999,12.336686582956727,16.942609972390787,18.80030573787638,1.450399128189411,-15.389112799999982,25.74798000000004
direct_BMPDM_all_features,RF_fixed_selected_params,24,5,4,25,0.5014525392884072,44.39417497755701,34.29968639999997,13.535862525416334,17.000305041403855,18.86432686205861,1.4454768119372277,-11.966867200000006,29.11589999999987
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,24,5,4,25,0.4902307613782013,44.89102767389746,33.74097712024241,12.617229322431347,17.190569809308695,19.07545347204291,1.429478313156452,-13.396634911055743,25.088077999826794
direct_BMPDM_all_features,GradientBoosting_fixed,24,5,4,25,0.49644335872835044,44.616643904656,34.31521306020231,13.064287924512758,17.085497290720994,18.95886013268631,1.4382693295415248,-17.562844617756756,28.91766653558699
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,24,5,4,25,0.6216122264497838,38.67597605665498,30.485703599999997,11.43847022548747,14.810577988431142,16.434504175620603,1.6591889089273721,-9.954031600000054,29.55725999999993
direct_BMPDM_all_features,ExtraTrees_fixed,24,5,4,25,0.6025777419185026,39.636822193339384,30.891505600000013,11.450441069628983,15.178524400989707,16.842794578488185,1.6189680949227527,-13.341176000000054,25.018480000000068
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,25,5,5,25,0.49986371301190247,49.258815023916654,39.74245483949538,17.110870313666922,19.803541817160045,18.00184738039288,1.4431789998559685,-2.3131717464409642,32.131194128461004
direct_BMPDM_all_features,RF_nested_gridsearch,25,5,5,25,0.5368485157878684,47.40250661046468,35.93367158691107,14.924569145322605,19.057249376436623,17.323451427634442,1.4996946888165692,0.41551622441401265,28.662594166366546
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,25,5,5,25,0.27550210340475745,59.28684530837554,38.90102941176471,16.700736956407596,23.835114988086044,21.666634497564445,1.1990735386668196,1.3482372549020125,21.19853921568634
direct_BMPDM_all_features,Mean_baseline,25,5,5,25,-0.005503666157441467,69.84440252791651,50.34652705882353,23.198355301384623,28.079574092161657,25.524939527510128,1.0178236884751373,5.16732549019611,28.047274509803884
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,25,5,5,25,0.2657617848993997,59.684047824833875,46.98770486903469,20.687327772969738,23.99480248038046,21.81179387821376,1.1910936002354506,-4.499292988382033,37.187811706704224
direct_BMPDM_all_features,LinearRegression,25,5,5,25,0.20909777539838936,61.944275235191434,49.21136926200645,22.208146875384,24.90348264281585,22.63780377850231,1.1476328866613221,-5.781226716107749,37.10161049857703
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,25,5,5,25,0.2506989644926131,60.29314579706853,47.62169312395865,21.133540561244605,24.239678390571154,22.034391371282794,1.1790608444876096,-4.200255247204804,37.999918249926736
direct_BMPDM_all_features,Ridge_alpha_1,25,5,5,25,0.23535649178843232,60.90729052888908,48.2877892518725,21.635405825800675,24.48658325160956,22.25883322450922,1.1671720541662851,-5.582057633786999,39.09786441623311
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,25,5,5,25,0.5127402274238297,48.62057117818062,38.36618000000001,16.368838658384792,19.546948379367404,17.768598401568756,1.462123658312941,-3.472608800000013,29.83188000000004
direct_BMPDM_all_features,RF_fixed_selected_params,25,5,5,25,0.5225641559768134,48.12794163603722,35.78913839999999,15.04804192573768,19.348896320391393,17.58856480091408,1.4770897109606695,-1.0715591999999936,25.650260000000003
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,25,5,5,25,0.4538354877539046,51.47561171904767,41.63342625840343,18.243201920187555,20.694761511155004,18.811985337624133,1.3810285109055016,-2.7158589837454565,35.66056847850837
direct_BMPDM_all_features,GradientBoosting_fixed,25,5,5,25,0.4586091666239631,51.25016010853381,41.30560985886436,18.043476415579185,20.604123106751864,18.729593069719115,1.3871037134275979,-4.503522600769238,39.42948211940487
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,25,5,5,25,0.3996744575456246,53.96761037021233,41.7675648,18.760794821524513,21.69662076157921,19.722697042090225,1.3172583872556316,0.19020720000000096,25.48704000000015
direct_BMPDM_all_features,ExtraTrees_fixed,25,5,5,25,0.4264974760683764,52.74817570540095,37.55444919999998,16.298180076781204,21.20637093794538,19.277049360235992,1.3477108250594394,-3.254884399999984,30.195339999999533
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,26,6,1,26,0.558055081777419,34.97398263004236,26.132822564102565,11.710353104255727,13.764332341681754,17.90700000002169,1.534025565350167,1.9891276923076224,22.723783333333387
direct_BMPDM_all_features,RF_nested_gridsearch,26,6,1,26,0.5205071298610656,36.42940639939832,27.009154987183823,11.750763278527824,14.337127744233092,18.65219032374254,1.4727383391425168,6.7820008278286155,20.276076695896336
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,26,6,1,26,0.39348232920217274,40.971583293807655,31.093739527798938,13.372633247272239,16.124743212299737,20.97782656908164,1.309468152398844,-0.7053092155369285,22.97042079207924
direct_BMPDM_all_features,Mean_baseline,26,6,1,26,-0.0008279170433789229,52.63089111579777,41.90641279512567,18.93884676960927,20.71337097692808,26.94749915047324,1.0193820081547829,-1.5137509520182628,28.351
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,26,6,1,26,0.4510956593565806,38.97708447579088,30.0557373701749,13.974489996018955,15.33978986921972,19.95662487432268,1.3764750288062437,5.639094436699552,27.47687963355257
direct_BMPDM_all_features,LinearRegression,26,6,1,26,0.3924797691427072,41.00543186438841,31.285616083105825,14.800098747619531,16.13806462838474,20.995157347786545,1.308387231575322,3.05304121911938,25.035754751808824
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,26,6,1,26,0.4185089720879164,40.11737673541242,31.049949469479394,14.456750342484307,15.78856236945525,20.540464973663493,1.3373502417778689,5.157410804083298,22.806795743380917
direct_BMPDM_all_features,Ridge_alpha_1,26,6,1,26,0.3979609725091996,40.820031972944356,31.093430849147936,14.712310120887928,16.065098796928197,20.900230902285283,1.314329775933485,3.110390862791765,24.872881200697364
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,26,6,1,26,0.5096531543355061,36.83941378058558,27.37855076923076,12.189014597493983,14.498489917849438,18.86211786481196,1.456347372847496,1.476366153846162,23.598790000000065
direct_BMPDM_all_features,RF_fixed_selected_params,26,6,1,26,0.5308108904196117,36.03586732809304,27.61389307692309,11.90650838533802,14.182246825345985,18.450694708432817,1.4888217616111634,4.231222307692353,21.822619999999944
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,26,6,1,26,0.4216369734946256,40.00932999188506,29.59985285063579,13.147260812311238,15.746039580384338,20.485144049626523,1.340961807845307,5.80435154340106,22.48968504103709
direct_BMPDM_all_features,GradientBoosting_fixed,26,6,1,26,0.40613442974395264,40.54199273940047,31.908839025333883,13.709565332560814,15.955673900855965,20.75787226364401,1.3233435223931973,7.8807971801786705,26.174077569362083
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,26,6,1,26,0.5201838035596966,36.44168666573135,27.522215000000003,12.184556865121293,14.341960755927536,18.65847793277901,1.4722420498458815,2.3817980769230287,19.409330000000153
direct_BMPDM_all_features,ExtraTrees_fixed,26,6,1,26,0.5457940553838374,35.455811087537775,27.477685769230767,11.874274176690346,13.953960360051898,18.153700591133937,1.5131788508275088,2.0263442307692827,21.952280000000073
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,27,6,2,26,0.6023736650604612,44.81311368721471,33.36047724406562,12.756732933249182,17.064116642158563,16.399801535280254,1.6172572233865319,-12.186303208409088,28.191786426813977
direct_BMPDM_all_features,RF_nested_gridsearch,27,6,2,26,0.6050487102476862,44.66211840097607,32.68390011874237,13.0202240755013,17.006620053218633,16.344543319027743,1.6227249044126388,-9.510010661477393,26.880420888888807
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,27,6,2,26,0.21345585129673184,63.02735800457663,50.75190555978675,20.247761368168565,23.999809433996692,23.06548412999503,1.1498868762328138,-14.471465346534615,39.45020297029697
direct_BMPDM_all_features,Mean_baseline,27,6,2,26,-0.029629550598516907,72.11208449062723,59.366182025894894,24.72163992259298,27.45912791612892,26.390129509770112,1.0050233927506242,-12.232918507235341,48.661841584158395
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,27,6,2,26,0.43569642850480195,53.38557808422159,41.35172566373604,16.10458920211425,20.328373917434917,19.536979544387854,1.357563866757304,-7.69894591926095,35.01028914096938
direct_BMPDM_all_features,LinearRegression,27,6,2,26,0.43628507500484004,53.35772655645301,41.53898393348298,16.551331654633334,20.317768501310017,19.526787002734817,1.3582724844247491,-6.339883707922997,36.413967767272084
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,27,6,2,26,0.41921861976025443,54.1594060106916,42.080860122955514,16.402676987856694,20.623035209895193,19.82016951652733,1.33816703600447,-7.442111265702209,32.80123303395473
direct_BMPDM_all_features,Ridge_alpha_1,27,6,2,26,0.43310272129252936,53.50812543472638,41.71744057048885,16.63474472448892,20.375037987639836,19.58182695760222,1.3544546968198317,-6.299853816780376,37.86646138195292
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,27,6,2,26,0.5972803180200679,45.09921452231684,33.66054076923078,12.723573999071421,17.173059262295993,16.50450296146327,1.606997651305584,-12.733982307692308,25.578280000000063
direct_BMPDM_all_features,RF_fixed_selected_params,27,6,2,26,0.6211883233273261,43.740045359789875,31.97880384615383,12.613467385096325,16.655509393128966,16.007101583065523,1.6569331654080848,-10.128083846153837,27.607240000000047
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,27,6,2,26,0.6716722005242817,40.72127601749623,28.018455231018468,10.514002626141504,15.506010330595233,14.90235312840662,1.7797657367600823,-11.27106328036301,25.164380887056296
direct_BMPDM_all_features,GradientBoosting_fixed,27,6,2,26,0.6902248843857359,39.55403688841983,26.435366048250295,9.955890076862513,15.06154434711384,14.475190441281674,1.8322866011764285,-11.796649635327329,18.24958732528748
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,27,6,2,26,0.6262359039321668,43.44765493854095,30.50878346153842,11.672174530661376,16.544171799225847,15.900098420715139,1.668083856668644,-11.567179615384637,24.579949999999926
direct_BMPDM_all_features,ExtraTrees_fixed,27,6,2,26,0.5743064245908556,46.367758119890894,30.3318215384615,11.498377961463827,17.656100366419114,16.968739019333988,1.5630329080326988,-12.232098461538449,19.57251499999984
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,28,6,3,25,0.6151369488926146,38.67345669647674,30.154339617962773,13.59455676217222,15.169821185672975,17.697254675133962,1.6451718666263078,-4.992952256397616,26.217425339591102
direct_BMPDM_all_features,RF_nested_gridsearch,28,6,3,25,0.6622864699602903,36.22714527765004,28.01575146666669,12.511600187799454,14.210245550132438,16.577804801970476,1.7562654317531001,-6.909043200000021,18.67964666666674
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,28,6,3,25,0.2526094476128332,53.8931643877699,40.90383686274511,18.39555286807349,21.139813627444095,24.66190345757519,1.1805668430312615,-2.852976470588253,37.626176470588234
direct_BMPDM_all_features,Mean_baseline,28,6,3,25,-0.001675264537019272,62.39120265580018,51.24240823529411,23.12328683675028,24.47320381200367,28.55066749148859,1.0197668939519873,-2.5515352941175946,34.6097352941176
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,28,6,3,25,0.5665456593002661,41.04228773034586,31.36092358292591,14.38581245034829,16.099004824076342,18.781248961389785,1.5502177500498255,-4.943291852888118,25.90865704500345
direct_BMPDM_all_features,LinearRegression,28,6,3,25,0.5544847425124612,41.6093731755846,32.60904926630013,14.869154456174623,16.32144640380855,19.04075137995342,1.5290901565315498,-5.6064177655148955,29.070417929240307
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,28,6,3,25,0.5614527450392475,41.28269880045382,32.9202256958291,14.907894358249383,16.193307047257917,18.891262813211043,1.5411900091554793,-6.705130069511077,26.23163246306592
direct_BMPDM_all_features,Ridge_alpha_1,28,6,3,25,0.5522413058056498,41.714005702440765,33.3160179330857,15.092915951929669,16.362488939392335,19.08863198420375,1.525254692538711,-6.371201521259084,29.87187503970307
