scenario_id,model,n_outer_folds,n_repeated_predictions,n_unique_rows,R2_fold_mean,R2_fold_sd,R2_fold_ci_low,R2_fold_ci_high,R2_pooled_repeated,R2_row_mean_prediction,RMSE_fold_mean,RMSE_fold_sd,RMSE_fold_ci_low,RMSE_fold_ci_high,RMSE_pooled_repeated,RMSE_row_mean_prediction,MAE_fold_mean,MAE_fold_sd,MAE_fold_ci_low,MAE_fold_ci_high,MAE_pooled_repeated,MAE_row_mean_prediction,MAPE_pct_fold_mean,MAPE_pct_fold_sd,MAPE_pct_fold_ci_low,MAPE_pct_fold_ci_high,MAPE_pct_pooled_repeated,MAPE_pct_row_mean_prediction,nRMSE_mean_pct_fold_mean,nRMSE_mean_pct_fold_sd,nRMSE_mean_pct_fold_ci_low,nRMSE_mean_pct_fold_ci_high,nRMSE_mean_pct_pooled_repeated,nRMSE_mean_pct_row_mean_prediction,nRMSE_range_pct_fold_mean,nRMSE_range_pct_fold_sd,nRMSE_range_pct_fold_ci_low,nRMSE_range_pct_fold_ci_high,nRMSE_range_pct_pooled_repeated,nRMSE_range_pct_row_mean_prediction,RPD_fold_mean,RPD_fold_sd,RPD_fold_ci_low,RPD_fold_ci_high,RPD_pooled_repeated,RPD_row_mean_prediction,bias_pred_minus_obs_fold_mean,bias_pred_minus_obs_fold_sd,bias_pred_minus_obs_fold_ci_low,bias_pred_minus_obs_fold_ci_high,bias_pred_minus_obs_pooled_repeated,bias_pred_minus_obs_row_mean_prediction
D1_BMP_DM_no_DM,Ridge_alpha_1,50,1270,127,0.4263388158165257,0.16911372966701368,0.09627556649242623,0.6489908445023598,0.46146199023775514,0.47442213418915546,48.932732680201795,7.347523962566193,36.59583366642827,63.04427388799101,49.450632877406676,48.85198410954449,38.77753533806158,6.086443017681124,29.761364517582845,51.348655446494945,38.76672571479609,38.41168112648184,18.466566739141662,4.774847685577225,12.762457125641106,31.494609115838415,18.445201152255063,18.24307877964217,19.378411451584682,2.9071489528098735,14.924492034054012,24.950683085731196,19.554397093048607,19.317671796628993,18.675669254452945,3.23413503617056,12.216061061967348,24.472184054288004,12.964128983543151,12.807185393728137,1.3843080265258538,0.18172104333000183,1.0736098123457518,1.72300123403283,1.3632103316722306,1.3848350737431387,-0.44395820028233063,10.715212002689608,-18.819861601404366,20.176000806659975,-0.49273678306067636,-0.49273678306067475
D1_BMP_DM_no_DM,LinearRegression,50,1270,127,0.4235575529428631,0.17043701341300513,0.0911048380536299,0.6494724189405584,0.4591869786661227,0.4727014638824504,49.03999019180587,7.33252847456031,36.67022057932722,63.23812244772729,49.5549729589046,48.93188613510014,38.88968091506138,6.082115661553826,29.945601111008784,51.486980756637884,38.87913829469998,38.50918730476778,18.485994571829462,4.736290849333661,12.785080144381105,31.337336928030705,18.464808936300148,18.23829190596845,19.421157417564093,2.9044694322204263,14.954798258732094,24.970275191820036,19.595656572808746,19.349267670035257,18.72067831684756,3.254436333063184,12.237354672775302,24.545130915066164,12.991483098060675,12.828132752843196,1.3812385963113554,0.18206861526062706,1.0705513158711863,1.7242758725022016,1.3603400349368566,1.3825737440419479,-0.4564886894403207,10.734495711951316,-18.894576420356312,20.263389192624878,-0.5052405166734488,-0.5052405166734509
D1_BMP_DM_no_DM,Mean_baseline,50,1270,127,-0.05178418831698938,0.07513807780365599,-0.2414258288898826,-6.174728207652972e-06,-0.01740060992403203,-0.015727494609458992,67.35494510837414,9.562263152532077,51.56041457228613,85.39804121700952,67.96881064331646,67.91290029277809,53.57555284145574,7.377283508650707,40.470392883674585,67.12653479842598,53.5537213702102,53.53083518940593,29.92691697873894,13.873288476105662,15.977901985305614,60.847421971707924,29.860002411623128,29.850927771345383,26.749862384081833,4.347787903439078,20.114179347831364,36.16019397297053,26.877090057807557,26.85498127714242,25.461001511418647,2.5125682678744403,20.732939923368438,30.438371163009965,17.818911038458392,17.80425341015884,0.9965344873042835,0.03226650701841692,0.9160293642368633,1.0205628066268608,0.9918021664373499,0.9961574417406209,0.06672103228351176,15.059205452707165,-23.27152586022875,30.614427549019634,-0.022466157782973395,-0.022466157782974693
D2_BMP_DM_no_VS,GradientBoosting_fixed,50,1270,127,0.5306284214748431,0.1562255644468029,0.12073650313820694,0.7648051413451947,0.5598624701125343,0.5904108804063757,44.11200378706566,7.51997460282346,32.46527256094412,59.652474250845366,44.70518274626863,43.12587098691812,33.5750707399656,5.753394222762934,24.074177029894376,44.779915178856704,33.55566514440938,32.36763575929939,18.265206203475937,8.620355871943923,10.143515016670607,38.42157315969473,18.218715050387264,17.67337406020236,17.470354876857407,2.9927225248230704,12.746399453264313,23.04368832878107,17.677890952478474,17.053379445161227,16.802706547627068,3.1767596880622357,12.08459076829584,23.65769829179143,11.72004728012873,11.306010084604768,1.547207130819029,0.24897792886159226,1.0887951709339059,2.1119934051494846,1.5079149553826139,1.568708978361535,1.2494147453400497,10.237148648193259,-17.389755569326702,19.453971656159275,1.1784160147237719,1.1784160147237748
D2_BMP_DM_no_VS,RF_nested_gridsearch,50,1270,127,0.5145127274288965,0.14751739546163659,0.18432559451827477,0.7435153635705253,0.5328331891138955,0.5511682904992657,45.25222191131193,8.832339119713629,30.198260648336685,61.013715367473274,46.05742614408332,45.14456155778252,34.144540537675105,7.023235898083486,22.82251902514282,46.627350920519554,34.1257056351302,33.2140830965145,18.724838005704033,9.732913867356453,9.533535869603023,41.579526243007734,18.678306875797322,18.290238270628173,17.924697509726336,3.5242900429440907,11.667834223010976,25.179915575936143,18.21261220534646,17.851635700617777,17.11857565224266,3.0290545618241116,12.674809158124914,23.40970960311616,12.074555540313684,11.835236171628324,1.512803438141955,0.22531978580499032,1.129933678040923,2.018152579084064,1.4636426585220974,1.498562366814638,1.4919183479899514,10.68411052958752,-19.21994814995915,18.56098382865326,1.423777586151819,1.42377758615182
D2_BMP_DM_no_VS,ExtraTrees_fixed,50,1270,127,0.4989499575745778,0.1750517989208315,0.10155637513265087,0.7134104894647341,0.5251940553688799,0.5453517077219616,45.646170446637456,8.759276626931248,31.31969792653249,64.3844306462733,46.43246579769357,45.436142789967406,34.21950711107693,6.740041978712924,24.38879857769225,48.92185790999999,34.200120338582686,33.27446677952756,18.141185394540422,7.991502325686114,10.79580292495442,37.105125371775245,18.10171137449532,17.727250535528906,18.071836264705833,3.421098733529745,12.245108151476213,25.11952065663876,18.36091514679748,17.96693645345463,17.342898687387734,3.397612508758894,12.104746911054963,24.546896225422216,12.172877081625403,11.911677998219233,1.5030899262431217,0.2546082773974323,1.0771430885878988,1.906177496678737,1.4518206709056531,1.4889455147979171,2.088415608307711,9.744619603346258,-17.873419699999978,19.905543636538567,2.0348153149606483,2.0348153149606514
D2_BMP_DM_no_VS,RF_fixed_selected_params,50,1270,127,0.4987664401302668,0.15193658875928254,0.14629990814987737,0.7161228634707821,0.5206336785760427,0.5422539034743337,45.9097635417144,8.610723370393893,30.79345484011579,62.22897274344277,46.654918275839364,45.5906724928848,34.6324924676923,6.624997520142609,23.63420593769229,47.609092820769234,34.61136296062992,33.52417237795275,18.795822446143244,9.340760908854548,10.169195542103456,40.2531325179017,18.74787115356341,18.300922025787774,18.18726496475308,3.440824614902976,12.230676556737867,24.741760549404585,18.448880130031966,18.02804255053955,17.398732266957143,3.1162459430470952,12.873293857426514,23.54606097297129,12.231195902873665,11.952189977214045,1.4892192634351897,0.22270682540350825,1.104999186848666,1.9155282328737762,1.444898333068583,1.4838987301053286,1.670965521230781,10.712917586705167,-19.834041259999996,18.794431873076945,1.5973710866141853,1.5973710866141857
D2_BMP_DM_no_VS,Ridge_alpha_1,50,1270,127,0.42883444636590295,0.16815218380907293,0.09970331496229447,0.6499623130964318,0.46381488233319823,0.47677386412555645,48.82589115212231,7.333989642335288,36.92653615193857,63.18093023432968,49.34248882256364,48.74256599460734,38.71961594102269,6.070929945414897,29.613531062457437,51.38376282790837,38.708779770922014,38.332202224790116,18.282052984469555,4.472797571062206,12.922421828458168,30.25921271498636,18.262788171677883,17.993906681249765,19.335789410951683,2.898879223210497,15.103190982214798,24.716524176649518,19.511633397851906,19.27440429641402,18.635049044588442,3.223872591196518,12.206248555553579,24.46987268158917,12.935777607752591,12.778500006451136,1.3873198538284215,0.18215935922869209,1.075654613361081,1.7257278793139497,1.366198083129217,1.387943774324979,-0.5011553447391198,10.689765704741136,-19.108474757509825,20.44716091229088,-0.5488116115674709,-0.5488116115674698
D2_BMP_DM_no_VS,LinearRegression,50,1270,127,0.4261136270149672,0.16926804298190135,0.09483665764615876,0.6501058906846872,0.4615257370858209,0.4750318777991114,48.93347539562017,7.323174169289286,36.995732837843455,63.38696811752872,49.44770605031703,48.823638329195084,38.83644576564978,6.068880043524832,29.75747724629693,51.51481926329955,38.825904803991996,38.419583921347986,18.34160374175251,4.441063062692788,12.940021488870977,30.117106539765103,18.322521275811106,17.988298468511672,19.378755456996917,2.898475474021961,15.130628573639637,24.74020391375063,19.553239729920907,19.30646294827636,18.679278787988647,3.2402621581836635,12.232751460261177,24.499446832216705,12.96336167761207,12.799754177357261,1.3842207698276323,0.18231384572546236,1.072758371022784,1.726198574723863,1.3632910205705904,1.3856390742675528,-0.5152284729155452,10.709007211402277,-19.18284115767242,20.532972640877485,-0.562863737084134,-0.5628637370841335
D2_BMP_DM_no_VS,Mean_baseline,50,1270,127,-0.05178418831698938,0.07513807780365599,-0.2414258288898826,-6.174728207652972e-06,-0.01740060992403203,-0.015727494609458992,67.35494510837414,9.562263152532077,51.56041457228613,85.39804121700952,67.96881064331646,67.91290029277809,53.57555284145574,7.377283508650707,40.470392883674585,67.12653479842598,53.5537213702102,53.53083518940593,29.92691697873894,13.873288476105662,15.977901985305614,60.847421971707924,29.860002411623128,29.850927771345383,26.749862384081833,4.347787903439078,20.114179347831364,36.16019397297053,26.877090057807557,26.85498127714242,25.461001511418647,2.5125682678744403,20.732939923368438,30.438371163009965,17.818911038458392,17.80425341015884,0.9965344873042835,0.03226650701841692,0.9160293642368633,1.0205628066268608,0.9918021664373499,0.9961574417406209,0.06672103228351176,15.059205452707165,-23.27152586022875,30.614427549019634,-0.022466157782973395,-0.022466157782974693
